idCli,nombre,apellido,dire,tel,saldo,fechaIng,obs,activo,autoId
1208,Eldin,Antonov,87 Sugar Point,(976) 9284597,0,2020-10-22 18:51:05,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",1,1205
1209,Meridith,Salmen,54648 Delladonna Junction,(271) 9455658,0,2023-02-05 01:07:47,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1206
1210,Claudius,Simakov,9 Texas Place,(827) 3758973,0,2021-06-29 14:59:55,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,1207
1211,Gipsy,Cockburn,06356 Bultman Lane,(235) 3070807,0,2021-08-15 01:55:12,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",1,1208
1212,Lia,Ridesdale,787 Dwight Trail,(952) 7547890,0,2023-03-25 22:37:00,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0,1209
1213,Erhard,Milton,36 Independence Circle,(176) 3676154,0,2021-02-26 05:31:11,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1,1210
1214,Jdavie,Leggin,339 Crownhardt Lane,(265) 4660939,0,2023-06-21 11:06:04,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",1,1211
1215,Shannen,Cinavas,2 Vernon Street,(683) 1027942,0,2022-08-09 12:30:59,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,1,1212
1216,Ezequiel,Bernath,842 Clemons Lane,(148) 2684497,0,2021-10-01 07:58:49,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",1,1213
1217,Findlay,Paulig,38044 Northfield Lane,(525) 7907027,0,2022-10-04 11:52:27,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",1,1214
1218,Austin,Capell,6993 Sachs Alley,(922) 7758040,0,2021-03-24 16:29:01,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1,1215
1203,Budd,Brader,99954 Burning Wood Park,(315) 2468051,0,2021-07-16 08:08:13,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",1,1216
1220,Lynett,Maddinon,75381 Lillian Park,(919) 4271334,0,2022-12-12 09:19:15,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1,1217
1221,Horatio,Taggett,11 Melby Junction,(719) 5844466,0,2020-11-10 07:16:00,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",1,1218
1222,Timofei,Hurdis,2 Lotheville Plaza,(364) 8765773,0,2021-07-06 18:34:34,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0,1219
1223,Juliet,Murtell,8 Cody Trail,(320) 9232393,0,2022-05-04 21:08:19,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",1,1220
1224,Malina,Lars,8603 Boyd Parkway,(485) 5275697,0,2022-12-13 18:21:27,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0,1221
1225,Corrie,Casassa,7 Dixon Point,(515) 2955058,0,2022-06-04 22:14:09,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1,1222
1226,Morty,Widdecombe,27974 Trailsway Crossing,(144) 4375273,0,2021-08-23 03:03:19,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",1,1223
1227,Inna,Conti,1 Badeau Center,(617) 2585859,0,2021-08-15 18:24:12,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0,1224
1228,Tansy,Gouldthorpe,10 Northwestern Parkway,(349) 1851255,0,2021-11-22 21:52:11,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,0,1225
1229,Brenna,Fawssett,01598 Logan Plaza,(478) 4605541,0,2023-04-22 15:49:38,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1,1226
1230,Meggi,Andreaccio,83098 Anthes Street,(815) 6967810,0,2023-06-14 18:04:15,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",1,1227
1182,Carree,Spear,682 Eagan Park,(543) 7490577,0,2022-09-30 19:02:32,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0,1228
1232,Dennie,Cona,39 Shasta Place,(624) 3507061,0,2022-04-02 15:29:31,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1,1229
1233,Kirbie,Froome,4 Utah Alley,(722) 8567469,0,2022-03-13 05:21:06,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0,1230
1234,Ara,McNeill,19200 West Park,(707) 2640594,0,2022-01-31 03:04:57,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0,1231
1235,Cayla,Joincey,421 Lakeland Way,(554) 9517366,0,2021-07-11 01:47:43,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",1,1232
1236,Hertha,Devas,7 Derek Pass,(418) 1035205,0,2021-09-11 14:35:03,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0,1233
1237,Ethe,Crosoer,40 American Ash Drive,(434) 3237343,0,2021-09-13 05:39:06,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,1234
1238,Waiter,Weine,5200 Commercial Plaza,(945) 1342397,0,2020-09-22 19:13:24,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0,1235
1231,Ulick,Itzkin,685 Sommers Way,(161) 7625844,0,2023-06-26 05:46:26,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",1,1236
1240,Brice,Reignard,904 4th Road,(607) 5429600,0,2021-12-07 02:15:55,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0,1237
1241,Joana,Eustes,311 Kennedy Street,(819) 9244513,0,2021-08-28 08:37:05,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0,1238
1219,Korney,Hughes,2 Kenwood Trail,(291) 9020911,0,2020-11-10 08:54:52,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,0,1239
1243,Carlene,Fleote,0 Mallard Circle,(728) 2368839,0,2020-07-31 11:47:04,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1240
1244,Mariel,Earle,61 Brentwood Alley,(274) 5077302,0,2023-03-10 08:00:48,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1,1241
1245,Gunilla,Harower,07579 Daystar Junction,(633) 5910944,0,2023-02-24 15:20:17,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0,1242
1246,Nadia,Babe,09141 Pawling Point,(634) 9901382,0,2021-02-20 05:50:53,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",1,1243
1247,Estrella,Maccrae,5 Surrey Drive,(344) 9692828,0,2022-01-11 06:36:14,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0,1244
1248,Sophey,Renon,10310 Delladonna Alley,(971) 6616093,0,2021-05-31 17:30:55,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0,1245
1249,Gerhardt,Gartan,013 Linden Lane,(343) 3617829,0,2021-07-04 21:55:12,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0,1246
1250,Amelina,Delooze,49829 Granby Pass,(271) 8115140,0,2023-03-07 14:52:09,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1,1247
1251,Diandra,Colcomb,6372 Vermont Court,(626) 8403530,0,2020-12-07 04:47:50,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",1,1248
1252,Alyse,Foltin,67 Kensington Road,(673) 1429120,0,2022-12-30 17:45:56,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1,1249
1253,Atlante,Binnie,981 Service Street,(147) 3622534,0,2022-03-08 13:56:07,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1250
1254,Brande,Ciobotaro,409 Gateway Lane,(357) 9462628,0,2022-04-21 00:17:05,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0,1251
1255,Marys,Bolitho,7821 Holmberg Park,(471) 8618475,0,2022-05-01 09:47:14,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0,1252
1256,Joseph,Lumbers,55073 Del Mar Court,(839) 9117471,0,2020-12-09 22:33:05,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1253
1257,Brenna,Stryde,40 Truax Pass,(780) 1554965,0,2020-08-19 05:35:25,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1254
1258,Anestassia,Pervoe,6720 La Follette Way,(997) 4130329,0,2022-10-19 02:48:16,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",1,1255
1259,Coop,Berney,95288 Grim Drive,(637) 9945405,0,2021-05-23 05:02:49,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",0,1256
1260,Aurelia,Bassford,87184 Dovetail Center,(551) 1822694,0,2022-08-29 11:19:28,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0,1257
1261,Ellerey,Hallibone,75 Northland Hill,(811) 4653883,0,2021-04-26 11:20:23,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,1,1258
1262,Georgeanne,Fairbairn,83973 Forest Run Avenue,(702) 5031893,0,2022-04-14 06:52:48,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",1,1259
